ECSIT	ECSIT
ECT2	ECT2
ECT2L	ECT2L
EDA	EDA
EDA2R	EDA2R
EDARADD	EDARADD
EDC3	EDC3
EDC4	EDC4
EDDM3A	EDDM3A
EDDM3B	EDDM3B
EDEM1	EDEM1
EDEM2	EDEM2
EDEM3	EDEM3
EDF1	EDF1
EDIL3	EDIL3
EDN1	EDN1
EDN2	EDN2
EDN3	EDN3
EDNRA	EDNRA
EDNRB	EDNRB
EEA1	EEA1
EED	EED
EEF1A1	EEF1A1
EEF1A1P1	EEF1A1P1
EEF1A1P10	EEF1A1P10
EEF1A1P11	EEF1A1P11
EEF1A1P12	EEF1A1P12
EEF1A1P13	EEF1A1P13
EEF1A1P14	EEF1A1P14
EEF1A1P16	EEF1A1P16
EEF1A1P17	EEF1A1P17
EEF1A1P19	EEF1A1P19
EEF1A1P22	EEF1A1P22
EEF1A1P24	EEF1A1P24
EEF1A1P25	EEF1A1P25
EEF1A1P28	EEF1A1P28
EEF1A1P29	EEF1A1P29
EEF1A1P3	EEF1A1P3
EEF1A1P30	EEF1A1P30
EEF1A1P31	EEF1A1P31
EEF1A1P32	EEF1A1P32
EEF1A1P33	EEF1A1P33
EEF1A1P34	EEF1A1P34
EEF1A1P38	EEF1A1P38
EEF1A1P4	EEF1A1P4
EEF1A1P5	EEF1A1P5
EEF1A1P6	EEF1A1P6
EEF1A1P7	EEF1A1P7
EEF1A1P8	EEF1A1P8
EEF1A1P9	EEF1A1P9
EEF1A2	EEF1A2
EEF1B2	EEF1B2
EEF1B2P1	EEF1B2P1
EEF1B2P2	EEF1B2P2
EEF1B2P3	EEF1B2P3
EEF1B2P4	EEF1B2P4
EEF1D	EEF1D
EEF1DP1	EEF1DP1
EEF1DP2	EEF1DP2
EEF1DP3	EEF1DP3
EEF1DP5	EEF1DP5
EEF1E1	EEF1E1
EEF1GP1	EEF1GP1
EEF1GP2	EEF1GP2
EEF1GP4	EEF1GP4
EEF1GP5	EEF1GP5
EEF2	EEF2
EEF2K	EEF2K
EEFSEC	EEFSEC
EEPD1	EEPD1
EFCAB1	EFCAB1
EFCAB10	EFCAB10
EFCAB11	EFCAB11
EFCAB12	EFCAB12
EFCAB13	EFCAB13
EFCAB14	EFCAB14
EFCAB14-AS1	EFCAB14-AS1
EFCAB2	EFCAB2
EFCAB4A	EFCAB4A
EFCAB4B	EFCAB4B
EFCAB5	EFCAB5
EFCAB6	EFCAB6
EFCAB6-AS1	EFCAB6-AS1
EFCAB7	EFCAB7
EFCAB8	EFCAB8
EFCAB9	EFCAB9
EFCC1	EFCC1
EFEMP1	EFEMP1
EFEMP2	EFEMP2
EFHB	EFHB
EFHC1	EFHC1
EFHC2	EFHC2
EFHD1	EFHD1
EFHD2	EFHD2
EFNA1	EFNA1
EFNA2	EFNA2
EFNA3	EFNA3
EFNA4	EFNA4
EFNA5	EFNA5
EFNB1	EFNB1
EFNB2	EFNB2
EFNB3	EFNB3
EFR3A	EFR3A
EFR3B	EFR3B
EFS	EFS
EFTUD1	EFTUD1
EFTUD1P1	EFTUD1P1
EFTUD2	EFTUD2
EGF	EGF
EGFEM1P	EGFEM1P
EGFL6	EGFL6
EGFL7	EGFL7
EGFL8	EGFL8
EGFLAM	EGFLAM
EGFR	EGFR
EGFR-AS1	EGFR-AS1
EGLN1	EGLN1
EGLN2	EGLN2
EGLN3	EGLN3
EGOT	EGOT
EGR1	EGR1
EGR2	EGR2
EGR3	EGR3
EGR4	EGR4
EHBP1	EHBP1
EHBP1L1	EHBP1L1
EHD1	EHD1
EHD2	EHD2
EHD3	EHD3
EHD4	EHD4
EHF	EHF
EHHADH	EHHADH
EHMT1	EHMT1
EHMT2	EHMT2
EHMT2-AS1	EHMT2-AS1
EI24	EI24
EI24P2	EI24P2
EID1	EID1
EID2	EID2
EID2B	EID2B
EID3	EID3
EIF1	EIF1
EIF1AD	EIF1AD
EIF1AX	EIF1AX
EIF1AX-AS1	EIF1AX-AS1
EIF1AXP1	EIF1AXP1
EIF1AY	EIF1AY
EIF1B	EIF1B
EIF2A	EIF2A
EIF2AK1	EIF2AK1
EIF2AK2	EIF2AK2
EIF2AK3	EIF2AK3
EIF2AK4	EIF2AK4
EIF2B1	EIF2B1
EIF2B2	EIF2B2
EIF2B3	EIF2B3
EIF2B4	EIF2B4
EIF2B5	EIF2B5
EIF2B5-AS1	EIF2B5-AS1
EIF2D	EIF2D
EIF2S1	EIF2S1
EIF2S2	EIF2S2
EIF2S2P2	EIF2S2P2
EIF2S2P3	EIF2S2P3
EIF2S2P4	EIF2S2P4
EIF2S2P5	EIF2S2P5
EIF2S3	EIF2S3
EIF2S3L	EIF2S3L
EIF3A	EIF3A
EIF3B	EIF3B
EIF3C	EIF3C
EIF3CL	EIF3CL
EIF3D	EIF3D
EIF3E	EIF3E
EIF3EP1	EIF3EP1
EIF3EP2	EIF3EP2
EIF3F	EIF3F
EIF3FP1	EIF3FP1
EIF3FP3	EIF3FP3
EIF3G	EIF3G
EIF3H	EIF3H
EIF3I	EIF3I
EIF3IP1	EIF3IP1
EIF3J	EIF3J
EIF3J-AS1	EIF3J-AS1
EIF3K	EIF3K
EIF3KP1	EIF3KP1
EIF3L	EIF3L
EIF3LP1	EIF3LP1
EIF3LP2	EIF3LP2
EIF3LP3	EIF3LP3
EIF3M	EIF3M
EIF4A1	EIF4A1
EIF4A1P10	EIF4A1P10
EIF4A1P11	EIF4A1P11
EIF4A1P12	EIF4A1P12
EIF4A1P13	EIF4A1P13
EIF4A1P2	EIF4A1P2
EIF4A1P5	EIF4A1P5
EIF4A1P6	EIF4A1P6
EIF4A1P7	EIF4A1P7
EIF4A1P8	EIF4A1P8
EIF4A1P9	EIF4A1P9
EIF4A2	EIF4A2
EIF4A2P2	EIF4A2P2
EIF4A2P4	EIF4A2P4
EIF4A3	EIF4A3
EIF4B	EIF4B
EIF4BP2	EIF4BP2
EIF4BP3	EIF4BP3
EIF4BP5	EIF4BP5
EIF4BP6	EIF4BP6
EIF4BP7	EIF4BP7
EIF4BP8	EIF4BP8
EIF4E	EIF4E
EIF4E2	EIF4E2
EIF4E2P1	EIF4E2P1
EIF4E3	EIF4E3
EIF4EBP1	EIF4EBP1
EIF4EBP2	EIF4EBP2
EIF4EBP3	EIF4EBP3
EIF4ENIF1	EIF4ENIF1
EIF4G1	EIF4G1
EIF4G2	EIF4G2
EIF4G3	EIF4G3
EIF4H	EIF4H
EIF5	EIF5
EIF5A	EIF5A
EIF5A2	EIF5A2
EIF5AL1	EIF5AL1
EIF5AP2	EIF5AP2
EIF5AP3	EIF5AP3
EIF5AP4	EIF5AP4
EIF5B	EIF5B
EIF6	EIF6
ELAC1	ELAC1
ELAC2	ELAC2
ELANE	ELANE
ELAVL1	ELAVL1
ELAVL2	ELAVL2
ELAVL3	ELAVL3
ELAVL4	ELAVL4
ELF1	ELF1
ELF2	ELF2
ELF3	ELF3
ELF4	ELF4
ELF5	ELF5
ELFN1	ELFN1
ELFN2	ELFN2
ELK1	ELK1
ELK2BP	ELK2BP
ELK3	ELK3
ELK4	ELK4
ELL	ELL
ELL2	ELL2
ELL2P1	ELL2P1
ELL3	ELL3
ELMO1	ELMO1
ELMO1-AS1	ELMO1-AS1
ELMO2	ELMO2
ELMO3	ELMO3
ELMOD1	ELMOD1
ELMOD2	ELMOD2
ELMOD3	ELMOD3
ELMSAN1	ELMSAN1
ELN	ELN
ELOF1	ELOF1
ELOVL1	ELOVL1
ELOVL2	ELOVL2
ELOVL2-AS1	ELOVL2-AS1
ELOVL3	ELOVL3
ELOVL4	ELOVL4
ELOVL5	ELOVL5
ELOVL6	ELOVL6
ELOVL7	ELOVL7
ELP2	ELP2
ELP3	ELP3
ELP4	ELP4
ELP5	ELP5
ELP6	ELP6
ELTD1	ELTD1
EM:AC006547.7	EM:AC006547.7
EMB	EMB
EMBP1	EMBP1
EMC1	EMC1
EMC10	EMC10
EMC2	EMC2
EMC3	EMC3
EMC4	EMC4
EMC6	EMC6
EMC7	EMC7
EMC8	EMC8
EMC9	EMC9
EMCN	EMCN
EMD	EMD
EME1	EME1
EME2	EME2
EMG1	EMG1
EMID1	EMID1
EMILIN1	EMILIN1
EMILIN2	EMILIN2
EMILIN3	EMILIN3
EML1	EML1
EML2	EML2
EML3	EML3
EML4	EML4
EML5	EML5
EML6	EML6
EMP1	EMP1
EMP2	EMP2
EMP3	EMP3
EMR1	EMR1
EMR2	EMR2
EMR3	EMR3
EMR4P	EMR4P
EMX1	EMX1
EMX2	EMX2
EMX2OS	EMX2OS
EN1	EN1
EN2	EN2
ENAH	ENAH
ENAM	ENAM
ENC1	ENC1
ENDOD1	ENDOD1
ENDOG	ENDOG
ENDOU	ENDOU
ENDOV	ENDOV
ENG	ENG
ENGASE	ENGASE
ENHO	ENHO
ENKD1	ENKD1
ENKUR	ENKUR
ENO1	ENO1
ENO1-AS1	ENO1-AS1
ENO1-IT1	ENO1-IT1
ENO1P2	ENO1P2
ENO1P3	ENO1P3
ENO2	ENO2
ENO3	ENO3
ENO4	ENO4
ENOPH1	ENOPH1
ENOSF1	ENOSF1
ENOX1	ENOX1
ENOX1-AS1	ENOX1-AS1
ENOX2	ENOX2
ENPEP	ENPEP
ENPP1	ENPP1
ENPP2	ENPP2
ENPP3	ENPP3
ENPP4	ENPP4
ENPP5	ENPP5
ENPP6	ENPP6
ENPP7P10	ENPP7P10
ENPP7P2	ENPP7P2
ENPP7P4	ENPP7P4
ENPP7P8	ENPP7P8
ENSA	ENSA
ENSAP2	ENSAP2
ENTHD1	ENTHD1
ENTHD2	ENTHD2
ENTPD1	ENTPD1
ENTPD1-AS1	ENTPD1-AS1
ENTPD2	ENTPD2
ENTPD3	ENTPD3
ENTPD3-AS1	ENTPD3-AS1
ENTPD4	ENTPD4
ENTPD5	ENTPD5
ENTPD6	ENTPD6
ENTPD7	ENTPD7
ENTPD8	ENTPD8
ENY2	ENY2
EOGT	EOGT
EOMES	EOMES
EP300	EP300
EP400	EP400
EP400NL	EP400NL
EPAS1	EPAS1
EPB41	EPB41
EPB41L1	EPB41L1
EPB41L2	EPB41L2
EPB41L3	EPB41L3
EPB41L4A	EPB41L4A
EPB41L4A-AS1	EPB41L4A-AS1
EPB41L4B	EPB41L4B
EPB41L5	EPB41L5
EPB42	EPB42
EPC1	EPC1
EPC2	EPC2
EPCAM	EPCAM
EPDR1	EPDR1
EPG5	EPG5
EPGN	EPGN
EPHA1	EPHA1
EPHA1-AS1	EPHA1-AS1
EPHA10	EPHA10
EPHA2	EPHA2
EPHA3	EPHA3
EPHA4	EPHA4
EPHA5	EPHA5
EPHA6	EPHA6
EPHA7	EPHA7
EPHB1	EPHB1
EPHB2	EPHB2
EPHB3	EPHB3
EPHB4	EPHB4
EPHB6	EPHB6
EPHX1	EPHX1
EPHX2	EPHX2
EPHX3	EPHX3
EPHX4	EPHX4
EPM2A	EPM2A
EPM2AIP1	EPM2AIP1
EPN1	EPN1
EPN2	EPN2
EPN2-AS1	EPN2-AS1
EPN3	EPN3
EPOR	EPOR
EPPIN	EPPIN
EPPK1	EPPK1
EPRS	EPRS
EPS15	EPS15
EPS15L1	EPS15L1
EPS8	EPS8
EPS8L1	EPS8L1
EPS8L2	EPS8L2
EPSTI1	EPSTI1
EPT1	EPT1
EPYC	EPYC
EQTN	EQTN
ERAL1	ERAL1
ERAP1	ERAP1
ERAP2	ERAP2
ERAS	ERAS
ERBB2	ERBB2
ERBB2IP	ERBB2IP
ERBB3	ERBB3
ERBB4	ERBB4
ERC1	ERC1
ERC2	ERC2
ERCC1	ERCC1
ERCC2	ERCC2
ERCC3	ERCC3
ERCC4	ERCC4
ERCC5	ERCC5
ERCC6	ERCC6
ERCC6L	ERCC6L
ERCC6L2	ERCC6L2
ERCC8	ERCC8
EREG	EREG
ERF	ERF
ERG	ERG
ERGIC1	ERGIC1
ERGIC2	ERGIC2
ERGIC3	ERGIC3
ERH	ERH
ERHP1	ERHP1
ERI1	ERI1
ERI2	ERI2
ERI3	ERI3
ERICH1	ERICH1
ERICH1-AS1	ERICH1-AS1
ERICH2	ERICH2
ERLEC1	ERLEC1
ERLIN1	ERLIN1
ERLIN2	ERLIN2
ERMAP	ERMAP
ERMN	ERMN
ERMP1	ERMP1
ERN1	ERN1
ERN2	ERN2
ERO1L	ERO1L
ERO1LB	ERO1LB
ERP27	ERP27
ERP29	ERP29
ERP29P1	ERP29P1
ERP44	ERP44
ERRFI1	ERRFI1
ERV3-1	ERV3-1
ERVFRD-1	ERVFRD-1
ERVH48-1	ERVH48-1
ERVK13-1	ERVK13-1
ERVK3-1	ERVK3-1
ERVMER34-1	ERVMER34-1
ERVW-1	ERVW-1
ESAM	ESAM
ESCO1	ESCO1
ESCO2	ESCO2
ESD	ESD
ESF1	ESF1
ESM1	ESM1
ESPL1	ESPL1
ESPN	ESPN
ESPNL	ESPNL
ESR1	ESR1
ESR2	ESR2
ESRG	ESRG
ESRP1	ESRP1
ESRP2	ESRP2
ESRRA	ESRRA
ESRRAP2	ESRRAP2
ESRRB	ESRRB
ESRRG	ESRRG
ESYT1	ESYT1
ESYT2	ESYT2
ESYT3	ESYT3
ETAA1	ETAA1
ETF1	ETF1
ETF1P1	ETF1P1
ETF1P2	ETF1P2
ETFA	ETFA
ETFB	ETFB
ETFDH	ETFDH
ETHE1	ETHE1
ETNK1	ETNK1
ETNK2	ETNK2
ETNPPL	ETNPPL
ETS1	ETS1
ETS2	ETS2
ETV1	ETV1
ETV2	ETV2
ETV3	ETV3
ETV3L	ETV3L
ETV4	ETV4
ETV5	ETV5
ETV6	ETV6
ETV7	ETV7
EVA1A	EVA1A
EVA1B	EVA1B
EVA1C	EVA1C
EVC	EVC
EVC2	EVC2
EVI2A	EVI2A
EVI2B	EVI2B
EVI5	EVI5
EVI5L	EVI5L
EVL	EVL
EVPL	EVPL
EWSR1	EWSR1
EXD1	EXD1
EXD2	EXD2
EXD3	EXD3
EXO1	EXO1
EXO5	EXO5
EXOC1	EXOC1
EXOC2	EXOC2
EXOC3	EXOC3
EXOC3L1	EXOC3L1
EXOC3L2	EXOC3L2
EXOC3L4	EXOC3L4
EXOC4	EXOC4
EXOC5	EXOC5
EXOC5P1	EXOC5P1
EXOC6	EXOC6
EXOC6B	EXOC6B
EXOC7	EXOC7
EXOC8	EXOC8
EXOG	EXOG
EXOSC1	EXOSC1
EXOSC10	EXOSC10
EXOSC2	EXOSC2
EXOSC3	EXOSC3
EXOSC3P1	EXOSC3P1
EXOSC4	EXOSC4
EXOSC5	EXOSC5
EXOSC6	EXOSC6
EXOSC7	EXOSC7
EXOSC8	EXOSC8
EXOSC9	EXOSC9
EXPH5	EXPH5
EXT1	EXT1
EXT2	EXT2
EXTL1	EXTL1
EXTL2	EXTL2
EXTL3	EXTL3
EXTL3-AS1	EXTL3-AS1
EYA1	EYA1
EYA2	EYA2
EYA3	EYA3
EYA4	EYA4
EYS	EYS
EZH1	EZH1
EZH2	EZH2
EZR	EZR
EZR-AS1	EZR-AS1
F10	F10
F10-AS1	F10-AS1
F11	F11
F11R	F11R
F12	F12
F13A1	F13A1
F2	F2
F2R	F2R
F2RL1	F2RL1
F2RL2	F2RL2
F2RL3	F2RL3
F3	F3
F5	F5
F7	F7
F8	F8
F8A1	F8A1
FA2H	FA2H
FAAH	FAAH
FAAH2	FAAH2
FABP1	FABP1
FABP3	FABP3
FABP4	FABP4
FABP5	FABP5
FABP5P1	FABP5P1
FABP5P10	FABP5P10
FABP5P11	FABP5P11
FABP5P12	FABP5P12
FABP5P15	FABP5P15
FABP5P2	FABP5P2
FABP5P3	FABP5P3
FABP5P5	FABP5P5
FABP5P7	FABP5P7
FABP6	FABP6
FABP7	FABP7
FABP7P1	FABP7P1
FADD	FADD
FADS1	FADS1
FADS2	FADS2
FADS3	FADS3
FADS6	FADS6
FAF1	FAF1
FAF2	FAF2
FAH	FAH
FAHD1	FAHD1
FAHD2A	FAHD2A
FAHD2B	FAHD2B
FAHD2CP	FAHD2CP
FAHD2P1	FAHD2P1
FAIM	FAIM
FAIM2	FAIM2
FAIM3	FAIM3
FAM101A	FAM101A
FAM101B	FAM101B
FAM102A	FAM102A
FAM102B	FAM102B
FAM103A1	FAM103A1
FAM103A2P	FAM103A2P
FAM104A	FAM104A
FAM104B	FAM104B
FAM105A	FAM105A
FAM105B	FAM105B
FAM106A	FAM106A
FAM106B	FAM106B
FAM107A	FAM107A
FAM107B	FAM107B
FAM109A	FAM109A
FAM109B	FAM109B
FAM110A	FAM110A
FAM110B	FAM110B
FAM110C	FAM110C
FAM110D	FAM110D
FAM111A	FAM111A
FAM111B	FAM111B
FAM114A1	FAM114A1
FAM114A2	FAM114A2
FAM115A	FAM115A
FAM115C	FAM115C
FAM115D	FAM115D
FAM117A	FAM117A
FAM117B	FAM117B
FAM118A	FAM118A
FAM118B	FAM118B
FAM120A	FAM120A
FAM120AOS	FAM120AOS
FAM120B	FAM120B
FAM120C	FAM120C
FAM122A	FAM122A
FAM122B	FAM122B
FAM122C	FAM122C
FAM124A	FAM124A
FAM124B	FAM124B
FAM126A	FAM126A
FAM126B	FAM126B
FAM127A	FAM127A
FAM127B	FAM127B
FAM127C	FAM127C
FAM129A	FAM129A
FAM129B	FAM129B
FAM129C	FAM129C
FAM131A	FAM131A
FAM131B	FAM131B
FAM131C	FAM131C
FAM132A	FAM132A
FAM132B	FAM132B
FAM133A	FAM133A
FAM133B	FAM133B
FAM133CP	FAM133CP
FAM133DP	FAM133DP
FAM134A	FAM134A
FAM134B	FAM134B
FAM134C	FAM134C
FAM135A	FAM135A
FAM135B	FAM135B
FAM136A	FAM136A
FAM13A	FAM13A
FAM13A-AS1	FAM13A-AS1
FAM13B	FAM13B
FAM13C	FAM13C
FAM149A	FAM149A
FAM149B1	FAM149B1
FAM150A	FAM150A
FAM150B	FAM150B
FAM151B	FAM151B
FAM153A	FAM153A
FAM153B	FAM153B
FAM153C	FAM153C
FAM154A	FAM154A
FAM154B	FAM154B
FAM155A	FAM155A
FAM155A-IT1	FAM155A-IT1
FAM155B	FAM155B
FAM156B	FAM156B
FAM157A	FAM157A
FAM157B	FAM157B
FAM157C	FAM157C
FAM159A	FAM159A
FAM160A1	FAM160A1
FAM160A2	FAM160A2
FAM160B1	FAM160B1
FAM160B2	FAM160B2
FAM161A	FAM161A
FAM161B	FAM161B
FAM162A	FAM162A
FAM162B	FAM162B
FAM166A	FAM166A
FAM166B	FAM166B
FAM167A	FAM167A
FAM167B	FAM167B
FAM168A	FAM168A
FAM168B	FAM168B
FAM169A	FAM169A
FAM170B-AS1	FAM170B-AS1
FAM171A1	FAM171A1
FAM171A2	FAM171A2
FAM171B	FAM171B
FAM172A	FAM172A
FAM172BP	FAM172BP
FAM173A	FAM173A
FAM173B	FAM173B
FAM174A	FAM174A
FAM174B	FAM174B
FAM175A	FAM175A
FAM175B	FAM175B
FAM177A1	FAM177A1
FAM177A1P1	FAM177A1P1
FAM177B	FAM177B
FAM178A	FAM178A
FAM178B	FAM178B
FAM179A	FAM179A
FAM179B	FAM179B
FAM180A	FAM180A
FAM180B	FAM180B
FAM181A	FAM181A
FAM181A-AS1	FAM181A-AS1
FAM181B	FAM181B
FAM182A	FAM182A
FAM182B	FAM182B
FAM183A	FAM183A
FAM183B	FAM183B
FAM184A	FAM184A
FAM184B	FAM184B
FAM185A	FAM185A
FAM185BP	FAM185BP
FAM186A	FAM186A
FAM186B	FAM186B
FAM188A	FAM188A
FAM188B	FAM188B
FAM189A1	FAM189A1
FAM189A2	FAM189A2
FAM189B	FAM189B
FAM192A	FAM192A
FAM193A	FAM193A
FAM193B	FAM193B
FAM194A	FAM194A
FAM195A	FAM195A
FAM195B	FAM195B
FAM196A	FAM196A
FAM196B	FAM196B
FAM198A	FAM198A
FAM198B	FAM198B
FAM199X	FAM199X
FAM19A1	FAM19A1
FAM19A2	FAM19A2
FAM19A3	FAM19A3
FAM19A4	FAM19A4
FAM19A5	FAM19A5
FAM200A	FAM200A
FAM200B	FAM200B
FAM201A	FAM201A
FAM201B	FAM201B
FAM204A	FAM204A
FAM204BP	FAM204BP
FAM204CP	FAM204CP
FAM206A	FAM206A
FAM207A	FAM207A
FAM207BP	FAM207BP
FAM208A	FAM208A
FAM208B	FAM208B
FAM209A	FAM209A
FAM209B	FAM209B
FAM20A	FAM20A
FAM20B	FAM20B
FAM20C	FAM20C
FAM210A	FAM210A
FAM210B	FAM210B
FAM211A	FAM211A
FAM211B	FAM211B
FAM212A	FAM212A
FAM212B	FAM212B
FAM213A	FAM213A
FAM213B	FAM213B
FAM214A	FAM214A
FAM214B	FAM214B
FAM215B	FAM215B
FAM216A	FAM216A
FAM217A	FAM217A
FAM217B	FAM217B
FAM218A	FAM218A
FAM219A	FAM219A
FAM219B	FAM219B
FAM21A	FAM21A
FAM21B	FAM21B
FAM21C	FAM21C
FAM21FP	FAM21FP
FAM220A	FAM220A
FAM221A	FAM221A
FAM221B	FAM221B
FAM222A	FAM222A
FAM222A-AS1	FAM222A-AS1
FAM222B	FAM222B
FAM225A	FAM225A
FAM225B	FAM225B
FAM226A	FAM226A
FAM227A	FAM227A
FAM227B	FAM227B
FAM228A	FAM228A
FAM228B	FAM228B
FAM229A	FAM229A
FAM229B	FAM229B
FAM230B	FAM230B
FAM24B	FAM24B
FAM25A	FAM25A
FAM25HP	FAM25HP
FAM26E	FAM26E
FAM26F	FAM26F
FAM27A	FAM27A
FAM27E3	FAM27E3
FAM32A	FAM32A
FAM32B	FAM32B
FAM35A	FAM35A
FAM35BP	FAM35BP
FAM35CP	FAM35CP
FAM35DP	FAM35DP
FAM3A	FAM3A
FAM3B	FAM3B
FAM3C	FAM3C
FAM3C2	FAM3C2
FAM3D	FAM3D
FAM43A	FAM43A
FAM43B	FAM43B
FAM45A	FAM45A
FAM45B	FAM45B
FAM46A	FAM46A
FAM46B	FAM46B
FAM46C	FAM46C
FAM47E	FAM47E
FAM47E-STBD1	FAM47E-STBD1
FAM49A	FAM49A
FAM49B	FAM49B
FAM50A	FAM50A
FAM50B	FAM50B
FAM53A	FAM53A
FAM53B	FAM53B
FAM53C	FAM53C
FAM57A	FAM57A
FAM57B	FAM57B
FAM58A	FAM58A
FAM5B	FAM5B
FAM5C	FAM5C
FAM60A	FAM60A
FAM60BP	FAM60BP
FAM60CP	FAM60CP
FAM63A	FAM63A
FAM63B	FAM63B
FAM64A	FAM64A
FAM65A	FAM65A
FAM65B	FAM65B
FAM65C	FAM65C
FAM66A	FAM66A
FAM66B	FAM66B
FAM66C	FAM66C
FAM66D	FAM66D
FAM69A	FAM69A
FAM69B	FAM69B
FAM69C	FAM69C
FAM71A	FAM71A
FAM71C	FAM71C
FAM71D	FAM71D
FAM71E1	FAM71E1
FAM71F1	FAM71F1
FAM71F2	FAM71F2
FAM72A	FAM72A
FAM72B	FAM72B
FAM72C	FAM72C
FAM72D	FAM72D
FAM73A	FAM73A
FAM73B	FAM73B
FAM76A	FAM76A
FAM76B	FAM76B
FAM78A	FAM78A
FAM78B	FAM78B
FAM81A	FAM81A
FAM81B	FAM81B
FAM83A	FAM83A
FAM83A-AS1	FAM83A-AS1
FAM83B	FAM83B
FAM83D	FAM83D
FAM83E	FAM83E
FAM83F	FAM83F
FAM83G	FAM83G
FAM83H	FAM83H
FAM83H-AS1	FAM83H-AS1
FAM84A	FAM84A
FAM84B	FAM84B
FAM85B	FAM85B
FAM86A	FAM86A
FAM86B1	FAM86B1
FAM86B2	FAM86B2
FAM86B3P	FAM86B3P
FAM86C1	FAM86C1
FAM86C2P	FAM86C2P
FAM86DP	FAM86DP
FAM86EP	FAM86EP
FAM86FP	FAM86FP
FAM86HP	FAM86HP
FAM86JP	FAM86JP
FAM87B	FAM87B
FAM89A	FAM89A
FAM89B	FAM89B
FAM8A1	FAM8A1
FAM90A1	FAM90A1
FAM91A1	FAM91A1
FAM92A1	FAM92A1
FAM92A1P1	FAM92A1P1
FAM92A1P2	FAM92A1P2
FAM92B	FAM92B
FAM95B1	FAM95B1
FAM96A	FAM96A
FAM96B	FAM96B
FAM98A	FAM98A
FAM98B	FAM98B
FAM98C	FAM98C
FAM9B	FAM9B
FAM9C	FAM9C
FAN1	FAN1
FANCA	FANCA
FANCB	FANCB
FANCC	FANCC
FANCD2	FANCD2
FANCD2OS	FANCD2OS
FANCD2P2	FANCD2P2
FANCE	FANCE
FANCF	FANCF
FANCG	FANCG
FANCI	FANCI
FANCL	FANCL
FANCM	FANCM
FANK1	FANK1
FAP	FAP
FAR1	FAR1
FAR1-IT1	FAR1-IT1
FAR2	FAR2
FARP1	FARP1
FARP1-AS1	FARP1-AS1
FARP2	FARP2
FARS2	FARS2
FARSA	FARSA
FARSB	FARSB
FAS	FAS
FASLG	FASLG
FASN	FASN
FASTK	FASTK
FASTKD1	FASTKD1
FASTKD2	FASTKD2
FASTKD3	FASTKD3
FASTKD5	FASTKD5
FAT1	FAT1
FAT2	FAT2
FAT3	FAT3
FAT4	FAT4
FATE1	FATE1
FAU	FAU
FAUP1	FAUP1
FAXC	FAXC
FAXDC2	FAXDC2
FBF1	FBF1
FBL	FBL
FBLIM1	FBLIM1
FBLL1	FBLL1
FBLN1	FBLN1
FBLN2	FBLN2
FBLN5	FBLN5
FBLN7	FBLN7
FBN1	FBN1
FBN2	FBN2
FBN3	FBN3
FBP1	FBP1
FBP2	FBP2
FBRS	FBRS
FBRSL1	FBRSL1
FBXL12	FBXL12
FBXL13	FBXL13
FBXL14	FBXL14
FBXL15	FBXL15
FBXL16	FBXL16
FBXL17	FBXL17
FBXL18	FBXL18
FBXL19	FBXL19
FBXL19-AS1	FBXL19-AS1
FBXL2	FBXL2
FBXL20	FBXL20
FBXL22	FBXL22
FBXL3	FBXL3
FBXL4	FBXL4
FBXL5	FBXL5
FBXL6	FBXL6
FBXL7	FBXL7
FBXL8	FBXL8
FBXO10	FBXO10
FBXO11	FBXO11
FBXO15	FBXO15
FBXO16	FBXO16
FBXO17	FBXO17
FBXO18	FBXO18
FBXO2	FBXO2
FBXO21	FBXO21
FBXO22	FBXO22
FBXO24	FBXO24
FBXO25	FBXO25
FBXO27	FBXO27
FBXO28	FBXO28
FBXO3	FBXO3
FBXO30	FBXO30
FBXO31	FBXO31
FBXO32	FBXO32
FBXO33	FBXO33
FBXO34	FBXO34
FBXO36	FBXO36
FBXO36-IT1	FBXO36-IT1
FBXO38	FBXO38
FBXO39	FBXO39
FBXO4	FBXO4
FBXO40	FBXO40
FBXO41	FBXO41
FBXO42	FBXO42
FBXO43	FBXO43
FBXO44	FBXO44
FBXO45	FBXO45
FBXO46	FBXO46
FBXO47	FBXO47
FBXO48	FBXO48
FBXO5	FBXO5
FBXO6	FBXO6
FBXO7	FBXO7
FBXO8	FBXO8
FBXO9	FBXO9
FBXW10	FBXW10
FBXW11	FBXW11
FBXW12	FBXW12
FBXW2	FBXW2
FBXW4	FBXW4
FBXW4P1	FBXW4P1
FBXW5	FBXW5
FBXW7	FBXW7
FBXW8	FBXW8
FBXW9	FBXW9
FCAR	FCAR
FCER1A	FCER1A
FCER1G	FCER1G
FCER2	FCER2
FCF1	FCF1
FCF1P1	FCF1P1
FCF1P2	FCF1P2
FCF1P7	FCF1P7
FCF1P8	FCF1P8
FCGBP	FCGBP
FCGR1A	FCGR1A
FCGR1B	FCGR1B
FCGR1C	FCGR1C
FCGR2A	FCGR2A
FCGR2B	FCGR2B
FCGR2C	FCGR2C
FCGR3A	FCGR3A
FCGR3B	FCGR3B
FCGRT	FCGRT
FCHO1	FCHO1
FCHO2	FCHO2
FCHSD1	FCHSD1
FCHSD2	FCHSD2
FCN1	FCN1
FCN2	FCN2
FCN3	FCN3
FCRL1	FCRL1
FCRL2	FCRL2
FCRL3	FCRL3
FCRL4	FCRL4
